"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"922","'7","'Text 62","'AIR FORCE: 18,200 (4,650 conscripts). FGA: 4 sqn with F-16A/B. 1 sqn with Mirage 5 BA/BD. FIGHTER: 2 sqn with F-16A/B. RECCE: 1 sqn with Mirage 5BR. TRANSPORT: 2 sqn: 1 with 12 C-130H; 1 with 2 Boeing 727QC, 3 HS-748, 5 Merlin IIIA, 2 Falcon 20. LIAISON: 1 sqn with CM-170. TRAINING: 3 sqn: 2 with Alpha Jet; 1 with SF-260. SAR: 1 sqn with Sea King Mk 48. EQUIPMENT: 144 cbt ac (plus 41 in store), no armed hel, AIRCRAFT: Mirage: 36. 5BA: 18 (FGA); 5BR: 18 (recce); plus 29 in store (19-BA, 10-BD). F-16: 108: A/B: 72 (FGA), 36 (ftr); plus 12 in store. C-130: 12 (tpt). Boeing 727: 2 (tpt). HS-748: 3 (tpt). CM-170: 18 (liaison). SF-260: 28 (trg). Alpha Jet: 31 (trg). HELICOPTERS: Sea King: 5 (SAR). MISSILES: AAM: AIM-9 Sidewinder.","'88","'45.80078125","04597229108460029/layout.csv"
"923","'7","'Text 63","'AFV with Swingfire (in store).","'89","'32.69042969","04597229108460029/layout.csv"
"924","'7","'Text 64","'ATK GUNS: 80 JPK-90mm SP (CFE HACV).","'90","'35.62011719","04597229108460029/layout.csv"
"925","'7","'Section header 10","'NAVY: 4,550 (1,600 conscripts).","'91","'28.54003906","04597229108460029/layout.csv"
"926","'7","'Text 65","'35mm: 54 Gepard SP.","'92","'36.15722656","04597229108460029/layout.csv"
"927","'7","'Text 66","'FORCES ABROAD: FRG: 22,800 (reducing);","'93","'46.28906250","04597229108460029/layout.csv"
"928","'7","'Text 67","'AD GUNS: 20mm: 36 HS-804, 100 M-167 Vulcan;","'94","'39.50195313","04597229108460029/layout.csv"
"929","'7","'Text 68","'SAM: 39 Improved HAWK.","'95","'40.16113281","04597229108460029/layout.csv"
"930","'7","'Text 69","'AIRCRAFT: 10 BN-2A Islander.","'96","'39.69726563","04597229108460029/layout.csv"
"931","'7","'Text 70","'HELICOPTERS: 51 SA-313/-318 (no attack hel).","'97","'39.84375000","04597229108460029/layout.csv"
"932","'7","'Title 3","'SUPPORT AND MISCELLANEOUS: 3:","'98","'30.39550781","04597229108460029/layout.csv"
"933","'8","'Page number 7","'52","'99","'95.75195313","04597229108460029/layout.csv"
"934","'8","'Header 7","'NATO","'100","'72.31445313","04597229108460029/layout.csv"
"935","'8","'Text 71","'1 corps HQ, 1 armd, 1 mech inf bde; COMRECCE; 3 arty, 1 SSM, 2 Gepard AA, 2 SAM, 3 engr bn, 200 MBT; 3 hel sqn. UN AND PEACE-KEEPING: MIDDLE EAST (UNTSO): 4 Observers.","'101","'30.02929688","04597229108460029/layout.csv"
"936","'8","'Text 72","'PARAMILITARY: GENDARMERIE 16,800; 62 FN, 80 BDX, 5 SA-313, 3 Puma hel.","'102","'63.62304688","04597229108460029/layout.csv"
"937","'8","'Text 73","'FOREIGN FORCES: NATO: HQ NATO Brussels. HQ SHAPE Mons. US: 2,700.","'103","'38.76953125","04597229108460029/layout.csv"
"938","'8","'Text 74","'a CFE-countable AIFV/APC numbers in parentheses, remainder are non-countable 'look alikes'.","'104","'72.80273438","04597229108460029/layout.csv"
"939","'8","'Section header 11","'CANADA","'105","'52.83203125","04597229108460029/layout.csv"
"940","'8","'Table 3",NA,"'106","'32.20214844","04597229108460029/layout.csv"
"941","'8","'Text 75","'a Canadian fiscal year is 1 April-31 March. NATO data refer to calendar year.","'107","'59.47265625","04597229108460029/layout.csv"
"942","'8","'Text 76","'Canadian Armed Forces are unified and are organized in functional commands. Mobile Command commands land combat forces, and Maritime Command all naval forces. Air Command commands all air forces, but Maritime Command has operational control of maritime air forces. Mobile Command has operational control of TAG. HQ 4 ATAF in Europe has operational control of 1 Canadian Air Division. This entry is set out in the traditional single service manner.","'108","'97.46093750","04597229108460029/layout.csv"
"943","'8","'Text 77","'TOTAL ARMED FORCES:","'109","'37.67089844","04597229108460029/layout.csv"
"944","'8","'Text 78","'ACTIVE: 86,600; 9,400 women; of the total strength some 10,400 are not identified by service.","'110","'81.44531250","04597229108460029/layout.csv"
"945","'8","'Text 79","'RESERVES: Primary 29,200. Army (Militia) (incl comms) 24,000; Navy 3,600; Air 1,600. Supplementary 35,300.","'111","'81.83593750","04597229108460029/layout.csv"
"946","'8","'Text 80","'ARMY (Land Forces): 35,800.","'112","'67.48046875","04597229108460029/layout.csv"
"947","'8","'List 2",NA,"'113","'35.40039063","04597229108460029/layout.csv"
"948","'8","'Text 81 - Part of List 2","'1 div HQ:","'114","'49.60937500","04597229108460029/layout.csv"
"949","'8","'Text 82 - Part of List 2","'1 mech bde gp each with 1 armd regt, 2 mech inf bn, 1 arty, 1 engr regt.","'115","'58.69140625","04597229108460029/layout.csv"
"950","'8","'Text 83 - Part of List 2","'3 inf bde gp, 2 with 1 armd regt, 3 mech inf bn, 1 arty, 1 engr regt. 1 with 1 armd regt, 1 inf bn, 1 AB, 1 arty, 1 engr regt.","'116","'67.04101563","04597229108460029/layout.csv"
"951","'8","'Text 84 - Part of List 2","'1 AD regt (4 bty).","'117","'56.29882813","04597229108460029/layout.csv"
"952","'8","'Text 85 - Part of List 2","'RESERVES: Militia: 18 armd, 18 arty, 52 inf, 11 engr, 20 spt bn level units, 11 med coy. Canadian Rangers: Northern region: 750: 37 patrols (to increase). Newfoundland: 900.","'118","'77.19726563","04597229108460029/layout.csv"
"953","'8","'Section header 12 - Part of List 2","'EQUIPMENT:","'119","'35.88867188","04597229108460029/layout.csv"
"954","'8","'Text 86 - Part of List 2","'MBT: 114 Leopard C-1 (CFE: 77). RECCE: 174 Lynx, 195 Cougar. APC: 1,405 (CFE: 277): 881 M-113 A2 (136 in store), 55 M-577, 269 Grizzly, 200 Bison. TOWED ARTY: 255: 105mm: 12 Model 44 (L-5) pack, 189 C1 (M-101) (CFE: 4); 155mm: 54 M-114 (in store). SP ARTY: 155mm: 76 M-109 (CFE: 26). MORTARS: 81mm: 150. ATGW: 150 TOW (incl 64 M-113 SP). RCL: 84mm: 780 Carl Gustav. AD GUNS: 35mm: 20 GDF-005; 40mm: 57 L40/60. SAM: 14 ADATS, 111 Blowpipe, 14 Javelin.","'120","'27.70996094","04597229108460029/layout.csv"
"955","'8","'Text 87","'NAVY (Maritime Forces): 17,400. SUBMARINES: 3 Ojibwa (UK Oberon) SS with Mk 48 HWT; plus Harpoon USGW.","'121","'64.94140625","04597229108460029/layout.csv"
"956","'8","'Section header 13","'PRINCIPAL SURFACE COMBATANTS: 19: FRIGATES: 19:","'122","'52.73437500","04597229108460029/layout.csv"
"957","'8","'Text 88","'FFH: 11:","'123","'42.26074219","04597229108460029/layout.csv"
"958","'8","'List 3",NA,"'124","'64.50195313","04597229108460029/layout.csv"
"959","'8","'Text 89 - Part of List 3","'1 Halifax with 1 CH-124A Sea King ASW (or 1 EH-101) hel (Mk 46 LWT), 2 X 2 ASTT; plus 2 4 Harpoon and 2 X 8 Sea Sparrow SAM (probably not fully operational)","'125","'92.08984375","04597229108460029/layout.csv"
"960","'8","'Text 90 - Part of List 3","'4 Iroquois (incl 2 in conversion refit to DDG) with 2 CH-124 Sea King ASW hel (Mk 46 LWT), 2 X 3 ASTT, 1 x 3 ASW mor; plus 1 X 127mm gun.","'126","'91.45507813","04597229108460029/layout.csv"
"961","'8","'Text 91 - Part of List 3","'2 Annapolis, 4 St Laurent with 1 Sea King hel, 2 X 3 ASTT, 1 X 3 ASW mor; plus 2 X 76mm gun.","'127","'80.41992188","04597229108460029/layout.csv"
"962","'8","'Text 92 - Part of List 3","'FF: 8:","'128","'46.09375000","04597229108460029/layout.csv"
"963","'8","'Text 93 - Part of List 3","'4 Improved Restigouche with 1 X 8 ASROC, 2 X 3 ASTT, 1 X 3 ASW mor.","'129","'87.89062500","04597229108460029/layout.csv"
"964","'8","'Text 94 - Part of List 3","'4 Mackenzie with 2 X 3 ASTT, 2 X 3 ASW mor, plus 4 X 76mm gun.","'130","'81.05468750","04597229108460029/layout.csv"
"965","'8","'Text 95 - Part of List 3","'Plus 1 FFH in store (harbour training).","'131","'26.22070313","04597229108460029/layout.csv"
"966","'8","'Section header 14","'PATROL AND COASTAL COMBATANTS: 12:","'132","'39.89257813","04597229108460029/layout.csv"
"967","'8","'List 4",NA,"'133","'51.07421875","04597229108460029/layout.csv"
"968","'8","'Text 96 - Part of List 4","'6 Fundy (ex MSC) PCC (trg). 5 Porte St Jean PCC, 1 PCI (reserve trg).","'134","'51.07421875","04597229108460029/layout.csv"
"969","'8","'Section header 15","'MINE WARFARE: 2:","'135","'40.45410156","04597229108460029/layout.csv"
"970","'9","'Header 8","'NATO","'136","'63.52539063","04597229108460029/layout.csv"
"971","'9","'Page number 8","'53","'137","'90.82031250","04597229108460029/layout.csv"
"972","'9","'Text 97","'2 Anticosti MSO (converted offshore spt vessels) (reserve trg).","'138","'50.87890625","04597229108460029/layout.csv"
"973","'9","'Figure 2",NA,"'139","'30.61523438","04597229108460029/layout.csv"
"974","'9","'Section header 16","'SUPPORT AND MISCELLANEOUS: 7:","'140","'28.58886719","04597229108460029/layout.csv"
"975","'9","'Text 98","'2 Protecteur AO with 3 Sea King, 1 Provider AO with 2 Sea King, 3 AGOR, 1 diving spt.","'141","'36.10839844","04597229108460029/layout.csv"
"976","'9","'Text 99","'DEPLOYMENT AND BASES:","'142","'99.96272278","04597229108460029/layout.csv"
"977","'9","'Text 100","'ATLANTIC: Halifax (HQ) (Maritime Commander is also COMCANLANT): 3 SS, 10 FFH, 1 FF, 2 AGOR. 2 MR sqn each with 7 CP-140, 3 ASW hel sqn with 32 CH-124 hel.","'143","'31.44531250","04597229108460029/layout.csv"
"978","'9","'Text 101","'PACIFIC: Esquimalt (HQ): 1 FFH, 7 FF, 1 AGOR, 6 PCC. 1 MR sqn with 4 CP-140.","'144","'25.19531250","04597229108460029/layout.csv"
"979","'9","'Text 102","'RESERVES: 3,600 in 24 divisions: Patrol craft, MCM, Naval Control of Shipping, augmentation of regular units.","'145","'26.97753906","04597229108460029/layout.csv"
"980","'9","'Table 4",NA,"'146","'34.42382813","04597229108460029/layout.csv"
"981","'9","'Text 103","'CF-18: 127 -A: 88; -B: 39. CF-5: 58 -A: 26; -D: 32 (plus -A: 55, -D: 5 in store).","'147","'43.96972656","04597229108460029/layout.csv"
"982","'9","'Section header 17","'AIRCRAFT:","'148","'40.72265625","04597229108460029/layout.csv"
