"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"117","'5","'Text 34 - Part of List 1","'(8 Ohio SSBN, each with 24 Trident, building; 1 is on trials.)","'50","'91.30859375","04597228108459912/layout.csv"
"118","'5","'Text 35 - Part of List 1","'(On order: 320 Trident I C-4 msls.)","'51","'81.44531250","04597228108459912/layout.csv"
"119","'5","'Text 36 - Part of List 1","'(b) Strategic Air Command (SAC) (120,000): ICBM: 1,052 in 26 strategic msl sqns. 9 sqns with 450 Minuteman II, 11 with 550 Minuteman III (300 to refit with Mk 12A warhead). 6 sqns with 52 Titan II. (Some 100 ICBM in storage.) (On order: 200 MX.) Aircraft: Some 430 combat aircraft. Long-range bombers: 316. 16 sqns (2 trg) with 151 B-52G, 90 B-52H. 5 sqns (1 trg) with 75 B-52D. Medium-range bombers: 60. 5 sqns (1 trg) with 60 FB-111A. Active reserve: a further 5 FB-111A, 31 B-52 (perhaps 3 D, 22 G, 6 H). Storage: 223 B-52 (all series). ASM: perhaps 1,250 SRAM. Strategic recce and comd: 1 sqn with 9 SR-71A. 1 sqn with 8 U-2R.","'52","'89.30664063","04597228108459912/layout.csv"
"120","'5","'List 2",NA,"'53","'32.08007813","04597228108459912/layout.csv"
"121","'5","'Text 37 - Part of List 2","'1 sqn with 4 E-4A/B (3 E-4A to convert to -4B).","'54","'52.63671875","04597228108459912/layout.csv"
"122","'5","'Text 38 - Part of List 2","'3 sqns with 16 RC-135; 7 EC-135N, 14 EC-135C, EC-135S/U/V.","'55","'40.91796875","04597228108459912/layout.csv"
"123","'5","'Text 39 - Part of List 2","'Tankers: 49 sqns (1 trg) with 615 KC-135A (incl 13 Air National Guard with 107 ac, 3 Air Force Reserve with 21 ac). (On order: 2 E-4B comd, 10 TR-1A recce, 12 KC-10A tanker ac; 920 ALCM.)","'56","'42.91992188","04597228108459912/layout.csv"
"124","'5","'Section header 8","'DEFENSIVE:","'57","'73.63281250","04597228108459912/layout.csv"
"125","'5","'Text 40","'North American Aerospace Defense Command (NORAD/ADCOM) a joint US-Canadian organiz- ation with HQ at Colorado Springs, includes:","'58","'89.69726563","04597228108459912/layout.csv"
"126","'5","'Text 41","'Aircraft (excluding Canadian and tac units):","'59","'62.89062500","04597228108459912/layout.csv"
"127","'5","'Text 42","'Interceptors: 312.","'60","'37.15820313","04597228108459912/layout.csv"
"128","'5","'List 3",NA,"'61","'52.92968750","04597228108459912/layout.csv"
"129","'5","'Text 43 - Part of List 3","'(i) Regular: 6 sqns with 108 F-106A (F-15 to replace).","'62","'81.93359375","04597228108459912/layout.csv"
"130","'5","'Text 44 - Part of List 3","'(Assigned from Tactical Air Force: 1 sqn with 18 F-15, 1 with 21 F-4.)","'63","'80.85937500","04597228108459912/layout.csv"
"131","'5","'Text 45 - Part of List 3","'(ii) Air National Guard (ANG): 10 sqns (2 with 36 F-101B, 3 with 54 F-4D, 5 with 75 F-106A). AAM: Genie, Falcon, Super Falcon.","'64","'86.96289063","04597228108459912/layout.csv"
"132","'5","'Section header 9","'Warning Systems:","'65","'56.49414063","04597228108459912/layout.csv"
"133","'5","'List 4",NA,"'66","'53.51562500","04597228108459912/layout.csv"
"134","'5","'Text 46 - Part of List 4","'1. ICBM, SLBM, satellites:","'67","'72.31445313","04597228108459912/layout.csv"
"135","'5","'Text 47 - Part of List 4","'(a) Satellites: TRW Block 647: 1 over Indian Ocean: infra-red surveillance and warning system. Control stations at Guam, Pine Gap and Nurrunger (Australia).","'68","'92.48046875","04597228108459912/layout.csv"
"136","'5","'Text 48 - Part of List 4","'(b) Space Detection and Tracking System (SPADATS):","'69","'85.59570313","04597228108459912/layout.csv"
"137","'5","'Text 49 - Part of List 4","'(i) Cobra Dane phased-array radar system at Shemya, Aleutians. Augments BMEWS in","'70","'83.05664063","04597228108459912/layout.csv"
"138","'5","'Text 50","'* Revised outlay requested in President Carter's last bud- get proposal; Total Obligational Authority for FY 1982 was $196.7 bn, and Budget Authority $195.7 bn. President Reagan has increased the Budget Authority to $226.3 bn, incl Civil Defence spending of $4.1 bn. +Manpower included in Army, Navy and Air Force totals.","'71","'87.89062500","04597228108459912/layout.csv"
"139","'6","'Page number 4","'6","'72","'95.45898438","04597228108459912/layout.csv"
"140","'6","'Header 4","'UNITED STATES","'73","'84.22851563","04597228108459912/layout.csv"
"141","'6","'List 5",NA,"'74","'59.81445313","04597228108459912/layout.csv"
"142","'6","'Text 51 - Part of List 5","'Alaska. (Cobra Judy ship-borne phased- array tracking system being built; will sup- port research programmes, and also SPADATS.)","'75","'95.21484375","04597228108459912/layout.csv"
"143","'6","'Text 52 - Part of List 5","'(ii) USAF 496L Spacetrack. FPS-17 detec- tion, FPS-79 tracking radars at Diyarbakir (Turkey); FPS-10 tracking radar at Ko Kita (Thailand); optical tracking system in Cali- fornia, at San Vito (Italy), Sand Island (Pacific), Mount Johns (New Zealand).","'76","'97.36328125","04597228108459912/layout.csv"
"144","'6","'Text 53 - Part of List 5","'(iii) USN Space Surveillance System (SPA- SUR): 9 field stations in US (3 trans- mitting, 6 receiving sites and civilian agencies).","'77","'95.70312500","04597228108459912/layout.csv"
"145","'6","'Text 54 - Part of List 5","'(c) Ballistic Missile Early Warning System (BMEWS). USAF 474L system: 3 stations: Clear, Alaska; Thule, Greenland (AN/FPS-50 + -49); Fylingdales, England (AN/FPS-49 + other). 13 radars detect and track ICBM and IRBM, but not MIRVS or satellites. 3,000-mile range.","'78","'97.55859375","04597228108459912/layout.csv"
"146","'6","'Text 55 - Part of List 5","'(d) Perimeter Acquisition Radar Attack Charac- terization System (PARCS). 1 north-facing phased-array, 130° arc, 1,800-mile range sys- tem at Grand Forks, North Dakota (identifies and tracks individual re-entry vehicles).","'79","'97.16796875","04597228108459912/layout.csv"
"147","'6","'Text 56 - Part of List 5","'(e) Space Defense Operations Center (SPADOC). NORAD/ADCOM Combat Operation HQ, Wyoming (tracking, identification and cata- loguing). Command, control and communic- ations to all space-associated commands and agencies.","'80","'97.80273438","04597228108459912/layout.csv"
"148","'6","'Text 57 - Part of List 5","'2. SLBM:","'81","'77.92968750","04597228108459912/layout.csv"
"149","'6","'Text 58 - Part of List 5","'(a) Pave Paws 474L system. 1 phased-array station each on US East and West coasts; 3,000 nm range.","'82","'96.19140625","04597228108459912/layout.csv"
"150","'6","'Text 59 - Part of List 5","'(b) 1 FPS-85 and 1 AN/FSS-7 station in Flori- da. Alternate Space Defense Center. Linked to Spacetrack and SPASUR through NORAD HQ. Also to identify and track fractional-orbit bombardment systems (FOBS).","'83","'98.04687500","04597228108459912/layout.csv"
"151","'6","'Text 60 - Part of List 5","'3. Anti-Air (aircraft, cruise missile):","'84","'90.96679688","04597228108459912/layout.csv"
"152","'6","'Text 61 - Part of List 5","'(a) Over-The-Horizon-Back-Scatter (OTH-B). 414L at 2 sites in Maine (2 transmitters, 5 receivers), 1 in Washington state planned.","'85","'96.77734375","04597228108459912/layout.csv"
"153","'6","'Text 62 - Part of List 5","'(b) Distant Early Warning (DEW) Line. 31 stations roughly along the 70°N parallel detecting aircraft and cruise missiles to 40,000 feet at 200-mile range.","'86","'97.46093750","04597228108459912/layout.csv"
"154","'6","'Text 63 - Part of List 5","'(c) Pinetree Line: 24 stations in Southern Canada.","'87","'96.24023438","04597228108459912/layout.csv"
"155","'6","'Text 64 - Part of List 5","'(d) Semi-Automatic Ground Environment (SAGE). 416L air weapons control and warn- ing system at 6 locations (2 in Canada); com- bined with BUIC and Manual Control Center (MCC) in Alaska.","'88","'97.16796875","04597228108459912/layout.csv"
